run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104211546172,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,missing_tool_call,timeline,clarify,False,False,False,missing tool call timeline; extra tool call clarify
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"topic: expected 'news', got None"
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T104500663485,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,missing_tool_call,timeline,clarify,False,False,False,missing tool call timeline; extra tool call clarify
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T110138728492,v3,v3+p00ea848d0902+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,missing_tool_call,timeline,clarify,False,False,False,missing tool call timeline; extra tool call clarify
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,wrong_arg_value,lookup|social_search,lookup|social_search,False,True,False,"topic: expected 'news', got None"
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T110948430874,v4,v4+p00ea848d0902+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,missing_tool_call,clarify,social_search,False,False,False,missing tool call clarify; extra tool call social_search
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v4_B_base_openrouter_20260729T111247552685,v4,v4+p802a7ac2f88a+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111444186822,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T111721091835,v5,v5+pa24b48c21a5b+t6cdb53d5d7b8,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_S01_extract_keywords,False,wrong_tool,,keywords,keywords,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_S02_timeline_handle_limit,False,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_S03_web_news_week,False,wrong_arg_value,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_S04_missing_url,False,missing_info,missing_tool_call,clarify,fetch,False,False,False,missing tool call clarify; extra tool call fetch
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_S05_capability_no_tool,False,unnecessary_tool,,no_tool,,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_M01_switch_social_to_web,True,wrong_tool,,lookup,lookup,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_M02_carry_account_change_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_M03_confirm_before_send,True,wrong_boundary,,clarify,clarify,True,True,True,
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_M04_missing_account_after_limit,True,missing_info,missing_tool_call,clarify,timeline,False,False,False,missing tool call clarify; extra tool call timeline
v5_B_base_openrouter_20260729T112706401924,v5,v5+pa24b48c21a5b+t2e82b6cb2f50,base,G34_M05_cancel_to_capability,True,unnecessary_tool,,no_tool,,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v6_B_base_openrouter_20260729T112820303125,v6,v6+pa24b48c21a5b+t2e82b6cb2f50,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
